,time,action,protocol,src-ip,dst-ip,src-port,dst-port,size,tcpflags,tcpsyn,tcpack,tcpwin,icmptype,icmpcode,path
0,21:45:24,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
1,21:45:25,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
2,21:45:26,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
3,21:45:27,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
4,21:45:28,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
5,21:45:29,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
6,21:45:30,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
7,21:45:31,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
8,21:45:32,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
9,21:45:33,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
10,21:45:34,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
11,21:45:35,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
12,21:45:36,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
13,21:45:37,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
14,21:45:38,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
15,21:45:39,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
16,21:45:41,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
17,21:45:42,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
18,21:45:43,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
19,21:45:44,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
20,21:45:45,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
21,21:45:46,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
22,21:45:47,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
23,21:45:48,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
24,21:45:49,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
25,21:45:50,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
26,21:45:51,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
27,21:45:52,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
28,21:45:53,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
29,21:45:54,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
30,21:45:55,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
31,21:45:56,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
32,21:45:57,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
33,21:45:58,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
34,21:45:59,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
35,21:46:00,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
36,21:46:01,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
37,21:46:02,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
38,21:46:03,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
39,21:46:04,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
40,21:46:05,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
41,21:46:06,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
42,21:46:07,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
43,21:46:08,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
44,21:46:09,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
45,21:46:10,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
46,21:46:11,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
47,21:46:12,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
48,21:46:13,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
49,21:46:14,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
50,21:46:15,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
51,21:46:16,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
52,21:46:17,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
53,21:46:18,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
54,21:46:20,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
55,21:46:21,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
56,21:46:22,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
57,21:46:23,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
58,21:46:24,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
59,21:46:25,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
60,21:46:26,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
61,21:46:27,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
62,21:46:28,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
63,21:46:29,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
64,21:46:30,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
65,21:47:09,ALLOW,UDP,192.168.91.15,224.0.0.251,5353,5353,0,,,,,,,RECEIVE
66,21:47:09,ALLOW,UDP,fe80::614b:c1e6:9f0e:2100,ff02::fb,5353,5353,0,,,,,,,RECEIVE
67,21:47:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
68,21:47:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
69,21:47:16,DROP,UDP,192.168.91.15,239.255.255.250,49404,1900,203,,,,,,,RECEIVE
70,21:47:17,DROP,UDP,192.168.91.15,239.255.255.250,49409,1900,198,,,,,,,RECEIVE
71,21:47:17,DROP,UDP,192.168.91.15,239.255.255.250,49404,1900,203,,,,,,,RECEIVE
72,21:47:18,DROP,UDP,192.168.91.15,239.255.255.250,49404,1900,203,,,,,,,RECEIVE
73,21:47:18,DROP,UDP,192.168.91.15,239.255.255.250,49409,1900,198,,,,,,,RECEIVE
74,21:47:18,DROP,UDP,192.168.91.15,239.255.255.250,49409,1900,198,,,,,,,RECEIVE
75,21:47:18,DROP,UDP,192.168.91.15,239.255.255.250,49404,1900,203,,,,,,,RECEIVE
76,21:47:18,DROP,UDP,192.168.91.15,239.255.255.250,49404,1900,203,,,,,,,RECEIVE
77,21:47:19,DROP,UDP,192.168.91.15,239.255.255.250,49409,1900,198,,,,,,,RECEIVE
78,21:47:19,DROP,UDP,192.168.91.15,239.255.255.250,49409,1900,198,,,,,,,RECEIVE
79,21:47:19,DROP,UDP,192.168.91.15,239.255.255.250,49404,1900,203,,,,,,,RECEIVE
80,21:47:20,DROP,UDP,192.168.91.15,239.255.255.250,49404,1900,203,,,,,,,RECEIVE
81,21:47:20,DROP,UDP,192.168.91.15,239.255.255.250,49409,1900,198,,,,,,,RECEIVE
82,21:47:20,DROP,UDP,192.168.91.15,239.255.255.250,49409,1900,198,,,,,,,RECEIVE
83,21:49:09,ALLOW,UDP,192.168.91.15,224.0.0.251,5353,5353,0,,,,,,,RECEIVE
84,21:49:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
85,21:49:16,DROP,UDP,192.168.91.15,239.255.255.250,55293,1900,203,,,,,,,RECEIVE
86,21:49:17,DROP,UDP,192.168.91.15,239.255.255.250,55298,1900,198,,,,,,,RECEIVE
87,21:49:18,DROP,UDP,192.168.91.15,239.255.255.250,55293,1900,203,,,,,,,RECEIVE
88,21:49:18,DROP,UDP,192.168.91.15,239.255.255.250,55293,1900,203,,,,,,,RECEIVE
89,21:49:18,DROP,UDP,192.168.91.15,239.255.255.250,55298,1900,198,,,,,,,RECEIVE
90,21:49:18,DROP,UDP,192.168.91.15,239.255.255.250,55298,1900,198,,,,,,,RECEIVE
91,21:49:19,DROP,UDP,192.168.91.15,239.255.255.250,55293,1900,203,,,,,,,RECEIVE
92,21:49:19,DROP,UDP,192.168.91.15,239.255.255.250,55293,1900,203,,,,,,,RECEIVE
93,21:49:19,DROP,UDP,192.168.91.15,239.255.255.250,55298,1900,198,,,,,,,RECEIVE
94,21:49:19,DROP,UDP,192.168.91.15,239.255.255.250,55298,1900,198,,,,,,,RECEIVE
95,21:49:20,DROP,UDP,192.168.91.15,239.255.255.250,55293,1900,203,,,,,,,RECEIVE
96,21:49:20,DROP,UDP,192.168.91.15,239.255.255.250,55293,1900,203,,,,,,,RECEIVE
97,21:49:20,DROP,UDP,192.168.91.15,239.255.255.250,55298,1900,198,,,,,,,RECEIVE
98,21:49:20,DROP,UDP,192.168.91.15,239.255.255.250,55298,1900,198,,,,,,,RECEIVE
99,21:51:09,ALLOW,UDP,192.168.91.15,224.0.0.251,5353,5353,0,,,,,,,RECEIVE
100,21:51:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
101,21:51:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
102,21:51:17,DROP,UDP,192.168.91.15,239.255.255.250,55786,1900,203,,,,,,,RECEIVE
103,21:51:17,DROP,UDP,192.168.91.15,239.255.255.250,55791,1900,198,,,,,,,RECEIVE
104,21:51:18,DROP,UDP,192.168.91.15,239.255.255.250,55786,1900,203,,,,,,,RECEIVE
105,21:51:18,DROP,UDP,192.168.91.15,239.255.255.250,55786,1900,203,,,,,,,RECEIVE
106,21:51:18,DROP,UDP,192.168.91.15,239.255.255.250,55791,1900,198,,,,,,,RECEIVE
107,21:51:18,DROP,UDP,192.168.91.15,239.255.255.250,55791,1900,198,,,,,,,RECEIVE
108,21:51:19,DROP,UDP,192.168.91.15,239.255.255.250,55786,1900,203,,,,,,,RECEIVE
109,21:51:19,DROP,UDP,192.168.91.15,239.255.255.250,55786,1900,203,,,,,,,RECEIVE
110,21:51:19,DROP,UDP,192.168.91.15,239.255.255.250,55791,1900,198,,,,,,,RECEIVE
111,21:51:19,DROP,UDP,192.168.91.15,239.255.255.250,55791,1900,198,,,,,,,RECEIVE
112,21:51:20,DROP,UDP,192.168.91.15,239.255.255.250,55786,1900,203,,,,,,,RECEIVE
113,21:51:20,DROP,UDP,192.168.91.15,239.255.255.250,55786,1900,203,,,,,,,RECEIVE
114,21:51:20,DROP,UDP,192.168.91.15,239.255.255.250,55791,1900,198,,,,,,,RECEIVE
115,21:51:20,DROP,UDP,192.168.91.15,239.255.255.250,55791,1900,198,,,,,,,RECEIVE
116,21:52:29,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
117,21:52:30,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
118,21:52:31,ALLOW,ICMP,192.168.91.128,192.168.91.1,,,0,,,,,8,0,RECEIVE
119,21:52:56,DROP,UDP,192.168.91.15,239.255.255.250,52363,1900,165,,,,,,,RECEIVE
120,21:53:00,DROP,UDP,192.168.91.15,239.255.255.250,52363,1900,165,,,,,,,RECEIVE
121,21:53:03,DROP,UDP,192.168.91.15,239.255.255.250,52363,1900,165,,,,,,,RECEIVE
122,21:53:09,ALLOW,UDP,192.168.91.15,224.0.0.251,5353,5353,0,,,,,,,RECEIVE
123,21:53:09,ALLOW,UDP,fe80::614b:c1e6:9f0e:2100,ff02::fb,5353,5353,0,,,,,,,RECEIVE
124,21:53:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
125,21:53:17,DROP,UDP,192.168.91.15,239.255.255.250,49855,1900,203,,,,,,,RECEIVE
126,21:53:17,DROP,UDP,192.168.91.15,239.255.255.250,62270,1900,198,,,,,,,RECEIVE
127,21:53:18,DROP,UDP,192.168.91.15,239.255.255.250,49855,1900,203,,,,,,,RECEIVE
128,21:53:18,DROP,UDP,192.168.91.15,239.255.255.250,49855,1900,203,,,,,,,RECEIVE
129,21:53:18,DROP,UDP,192.168.91.15,239.255.255.250,62270,1900,198,,,,,,,RECEIVE
130,21:53:18,DROP,UDP,192.168.91.15,239.255.255.250,62270,1900,198,,,,,,,RECEIVE
131,21:53:19,DROP,UDP,192.168.91.15,239.255.255.250,49855,1900,203,,,,,,,RECEIVE
132,21:53:19,DROP,UDP,192.168.91.15,239.255.255.250,49855,1900,203,,,,,,,RECEIVE
133,21:53:19,DROP,UDP,192.168.91.15,239.255.255.250,62270,1900,198,,,,,,,RECEIVE
134,21:53:19,DROP,UDP,192.168.91.15,239.255.255.250,62270,1900,198,,,,,,,RECEIVE
135,21:53:20,DROP,UDP,192.168.91.15,239.255.255.250,49855,1900,203,,,,,,,RECEIVE
136,21:53:20,DROP,UDP,192.168.91.15,239.255.255.250,49855,1900,203,,,,,,,RECEIVE
137,21:53:20,DROP,UDP,192.168.91.15,239.255.255.250,62270,1900,198,,,,,,,RECEIVE
138,21:53:20,DROP,UDP,192.168.91.15,239.255.255.250,62270,1900,198,,,,,,,RECEIVE
139,21:53:25,DROP,TCP,192.168.91.128,192.168.91.1,60526,135,60,S,1496973828,0,64240,,,RECEIVE
140,21:53:29,DROP,TCP,192.168.91.128,192.168.91.1,50288,139,60,S,1852452810,0,64240,,,RECEIVE
141,21:55:09,ALLOW,UDP,fe80::614b:c1e6:9f0e:2100,ff02::fb,5353,5353,0,,,,,,,RECEIVE
142,21:55:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
143,21:55:16,DROP,UDP,192.168.91.15,239.255.255.250,62792,1900,203,,,,,,,RECEIVE
144,21:55:17,DROP,UDP,192.168.91.15,239.255.255.250,62797,1900,198,,,,,,,RECEIVE
145,21:55:17,DROP,UDP,192.168.91.15,239.255.255.250,62792,1900,203,,,,,,,RECEIVE
146,21:55:18,DROP,UDP,192.168.91.15,239.255.255.250,62792,1900,203,,,,,,,RECEIVE
147,21:55:18,DROP,UDP,192.168.91.15,239.255.255.250,62797,1900,198,,,,,,,RECEIVE
148,21:55:18,DROP,UDP,192.168.91.15,239.255.255.250,62797,1900,198,,,,,,,RECEIVE
149,21:55:18,DROP,UDP,192.168.91.15,239.255.255.250,62792,1900,203,,,,,,,RECEIVE
150,21:55:19,DROP,UDP,192.168.91.15,239.255.255.250,62792,1900,203,,,,,,,RECEIVE
151,21:55:19,DROP,UDP,192.168.91.15,239.255.255.250,62797,1900,198,,,,,,,RECEIVE
152,21:55:19,DROP,UDP,192.168.91.15,239.255.255.250,62797,1900,198,,,,,,,RECEIVE
153,21:55:20,DROP,UDP,192.168.91.15,239.255.255.250,62792,1900,203,,,,,,,RECEIVE
154,21:55:20,DROP,UDP,192.168.91.15,239.255.255.250,62792,1900,203,,,,,,,RECEIVE
155,21:55:20,DROP,UDP,192.168.91.15,239.255.255.250,62797,1900,198,,,,,,,RECEIVE
156,21:55:20,DROP,UDP,192.168.91.15,239.255.255.250,62797,1900,198,,,,,,,RECEIVE
157,21:57:09,ALLOW,UDP,fe80::614b:c1e6:9f0e:2100,ff02::fb,5353,5353,0,,,,,,,RECEIVE
158,21:57:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
159,21:57:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
160,21:57:17,DROP,UDP,192.168.91.15,239.255.255.250,57242,1900,203,,,,,,,RECEIVE
161,21:57:17,DROP,UDP,192.168.91.15,239.255.255.250,57247,1900,198,,,,,,,RECEIVE
162,21:57:18,DROP,UDP,192.168.91.15,239.255.255.250,57242,1900,203,,,,,,,RECEIVE
163,21:57:18,DROP,UDP,192.168.91.15,239.255.255.250,57242,1900,203,,,,,,,RECEIVE
164,21:57:18,DROP,UDP,192.168.91.15,239.255.255.250,57247,1900,198,,,,,,,RECEIVE
165,21:57:18,DROP,UDP,192.168.91.15,239.255.255.250,57247,1900,198,,,,,,,RECEIVE
166,21:57:19,DROP,UDP,192.168.91.15,239.255.255.250,57242,1900,203,,,,,,,RECEIVE
167,21:57:19,DROP,UDP,192.168.91.15,239.255.255.250,57242,1900,203,,,,,,,RECEIVE
168,21:57:19,DROP,UDP,192.168.91.15,239.255.255.250,57247,1900,198,,,,,,,RECEIVE
169,21:57:19,DROP,UDP,192.168.91.15,239.255.255.250,57247,1900,198,,,,,,,RECEIVE
170,21:57:20,DROP,UDP,192.168.91.15,239.255.255.250,57242,1900,203,,,,,,,RECEIVE
171,21:57:20,DROP,UDP,192.168.91.15,239.255.255.250,57242,1900,203,,,,,,,RECEIVE
172,21:57:20,DROP,UDP,192.168.91.15,239.255.255.250,57247,1900,198,,,,,,,RECEIVE
173,21:57:20,DROP,UDP,192.168.91.15,239.255.255.250,57247,1900,198,,,,,,,RECEIVE
174,21:58:35,DROP,TCP,192.168.91.128,192.168.91.1,48662,445,60,S,1486298449,0,64240,,,RECEIVE
175,21:58:36,DROP,TCP,192.168.91.128,192.168.91.1,48662,445,60,S,1486298449,0,64240,,,RECEIVE
176,21:59:09,ALLOW,UDP,192.168.91.15,224.0.0.251,5353,5353,0,,,,,,,RECEIVE
177,21:59:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
178,21:59:17,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
179,21:59:17,DROP,UDP,192.168.91.15,239.255.255.250,51501,1900,198,,,,,,,RECEIVE
180,21:59:17,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
181,21:59:17,DROP,UDP,fe80::614b:c1e6:9f0e:2100,ff02::1:3,57059,5355,70,,,,,,,RECEIVE
182,21:59:17,DROP,UDP,192.168.91.15,224.0.0.252,57059,5355,50,,,,,,,RECEIVE
183,21:59:18,DROP,UDP,192.168.91.15,239.255.255.250,51501,1900,198,,,,,,,RECEIVE
184,21:59:18,DROP,UDP,192.168.91.15,239.255.255.250,61486,1900,203,,,,,,,RECEIVE
185,21:59:18,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
186,21:59:19,DROP,UDP,192.168.91.15,239.255.255.250,61486,1900,203,,,,,,,RECEIVE
187,21:59:19,DROP,UDP,192.168.91.15,239.255.255.250,51501,1900,198,,,,,,,RECEIVE
188,21:59:19,DROP,UDP,192.168.91.15,239.255.255.250,51501,1900,198,,,,,,,RECEIVE
189,21:59:19,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
190,21:59:20,DROP,UDP,192.168.91.15,239.255.255.250,61486,1900,203,,,,,,,RECEIVE
191,21:59:20,DROP,UDP,192.168.91.15,239.255.255.250,51501,1900,198,,,,,,,RECEIVE
192,21:59:20,DROP,UDP,192.168.91.15,239.255.255.250,61486,1900,203,,,,,,,RECEIVE
193,21:59:20,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
194,21:59:20,DROP,UDP,fe80::614b:c1e6:9f0e:2100,ff02::1:3,64816,5355,70,,,,,,,RECEIVE
195,21:59:20,DROP,UDP,192.168.91.15,224.0.0.252,64816,5355,50,,,,,,,RECEIVE
196,21:59:21,DROP,UDP,192.168.91.15,239.255.255.250,61486,1900,203,,,,,,,RECEIVE
197,21:59:21,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
198,21:59:22,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
199,21:59:23,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
200,21:59:23,DROP,UDP,fe80::614b:c1e6:9f0e:2100,ff02::1:3,62247,5355,70,,,,,,,RECEIVE
201,21:59:23,DROP,UDP,192.168.91.15,224.0.0.252,62247,5355,50,,,,,,,RECEIVE
202,21:59:24,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
203,21:59:24,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
204,21:59:25,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
205,21:59:25,DROP,UDP,fe80::614b:c1e6:9f0e:2100,ff02::1:3,55292,5355,70,,,,,,,RECEIVE
206,21:59:25,DROP,UDP,192.168.91.15,224.0.0.252,55292,5355,50,,,,,,,RECEIVE
207,21:59:26,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
208,21:59:27,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
209,21:59:28,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
210,21:59:28,DROP,UDP,fe80::614b:c1e6:9f0e:2100,ff02::1:3,49876,5355,70,,,,,,,RECEIVE
211,21:59:28,DROP,UDP,192.168.91.15,224.0.0.252,49876,5355,50,,,,,,,RECEIVE
212,21:59:28,DROP,UDP,192.168.91.15,192.168.91.255,137,137,78,,,,,,,RECEIVE
213,22:01:09,ALLOW,UDP,fe80::614b:c1e6:9f0e:2100,ff02::fb,5353,5353,0,,,,,,,RECEIVE
214,22:01:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
215,22:01:16,DROP,UDP,192.168.91.15,239.255.255.250,50768,1900,203,,,,,,,RECEIVE
216,22:01:17,DROP,UDP,192.168.91.15,239.255.255.250,50773,1900,198,,,,,,,RECEIVE
217,22:01:17,DROP,UDP,192.168.91.15,239.255.255.250,50768,1900,203,,,,,,,RECEIVE
218,22:01:18,DROP,UDP,192.168.91.15,239.255.255.250,50768,1900,203,,,,,,,RECEIVE
219,22:01:18,DROP,UDP,192.168.91.15,239.255.255.250,50773,1900,198,,,,,,,RECEIVE
220,22:01:18,DROP,UDP,192.168.91.15,239.255.255.250,50773,1900,198,,,,,,,RECEIVE
221,22:01:19,DROP,UDP,192.168.91.15,239.255.255.250,50768,1900,203,,,,,,,RECEIVE
222,22:01:19,DROP,UDP,192.168.91.15,239.255.255.250,50768,1900,203,,,,,,,RECEIVE
223,22:01:19,DROP,UDP,192.168.91.15,239.255.255.250,50773,1900,198,,,,,,,RECEIVE
224,22:01:19,DROP,UDP,192.168.91.15,239.255.255.250,50773,1900,198,,,,,,,RECEIVE
225,22:01:20,DROP,UDP,192.168.91.15,239.255.255.250,50768,1900,203,,,,,,,RECEIVE
226,22:01:20,DROP,UDP,192.168.91.15,239.255.255.250,50768,1900,203,,,,,,,RECEIVE
227,22:01:20,DROP,UDP,192.168.91.15,239.255.255.250,50773,1900,198,,,,,,,RECEIVE
228,22:01:20,DROP,UDP,192.168.91.15,239.255.255.250,50773,1900,198,,,,,,,RECEIVE
229,22:03:09,ALLOW,UDP,192.168.91.15,224.0.0.251,5353,5353,0,,,,,,,RECEIVE
230,22:03:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
231,22:03:17,DROP,UDP,192.168.91.15,239.255.255.250,64358,1900,203,,,,,,,RECEIVE
232,22:03:17,DROP,UDP,192.168.91.15,239.255.255.250,64363,1900,198,,,,,,,RECEIVE
233,22:03:18,DROP,UDP,192.168.91.15,239.255.255.250,64358,1900,203,,,,,,,RECEIVE
234,22:03:18,DROP,UDP,192.168.91.15,239.255.255.250,64358,1900,203,,,,,,,RECEIVE
235,22:03:18,DROP,UDP,192.168.91.15,239.255.255.250,64363,1900,198,,,,,,,RECEIVE
236,22:03:18,DROP,UDP,192.168.91.15,239.255.255.250,64363,1900,198,,,,,,,RECEIVE
237,22:03:19,DROP,UDP,192.168.91.15,239.255.255.250,64358,1900,203,,,,,,,RECEIVE
238,22:03:19,DROP,UDP,192.168.91.15,239.255.255.250,64358,1900,203,,,,,,,RECEIVE
239,22:03:19,DROP,UDP,192.168.91.15,239.255.255.250,64363,1900,198,,,,,,,RECEIVE
240,22:03:19,DROP,UDP,192.168.91.15,239.255.255.250,64363,1900,198,,,,,,,RECEIVE
241,22:03:20,DROP,UDP,192.168.91.15,239.255.255.250,64358,1900,203,,,,,,,RECEIVE
242,22:03:20,DROP,UDP,192.168.91.15,239.255.255.250,64358,1900,203,,,,,,,RECEIVE
243,22:03:20,DROP,UDP,192.168.91.15,239.255.255.250,64363,1900,198,,,,,,,RECEIVE
244,22:03:20,DROP,UDP,192.168.91.15,239.255.255.250,64363,1900,198,,,,,,,RECEIVE
245,22:05:09,ALLOW,UDP,fe80::614b:c1e6:9f0e:2100,ff02::fb,5353,5353,0,,,,,,,RECEIVE
246,22:05:11,DROP,UDP,192.168.91.15,239.255.255.250,52022,1900,153,,,,,,,RECEIVE
247,22:05:16,DROP,UDP,192.168.91.15,239.255.255.250,63014,1900,203,,,,,,,RECEIVE
248,22:05:17,DROP,UDP,192.168.91.15,239.255.255.250,63019,1900,198,,,,,,,RECEIVE
249,22:05:18,DROP,UDP,192.168.91.15,239.255.255.250,63014,1900,203,,,,,,,RECEIVE
250,22:05:18,DROP,UDP,192.168.91.15,239.255.255.250,63014,1900,203,,,,,,,RECEIVE
251,22:05:18,DROP,UDP,192.168.91.15,239.255.255.250,63019,1900,198,,,,,,,RECEIVE
252,22:05:18,DROP,UDP,192.168.91.15,239.255.255.250,63019,1900,198,,,,,,,RECEIVE
253,22:05:19,DROP,UDP,192.168.91.15,239.255.255.250,63014,1900,203,,,,,,,RECEIVE
254,22:05:19,DROP,UDP,192.168.91.15,239.255.255.250,63014,1900,203,,,,,,,RECEIVE
255,22:05:19,DROP,UDP,192.168.91.15,239.255.255.250,63019,1900,198,,,,,,,RECEIVE
256,22:05:19,DROP,UDP,192.168.91.15,239.255.255.250,63019,1900,198,,,,,,,RECEIVE
257,22:05:20,DROP,UDP,192.168.91.15,239.255.255.250,63014,1900,203,,,,,,,RECEIVE
