@timestamp,@version,action,agent.ephemeral_id,agent.id,agent.name,agent.type,agent.version,ecs.version,event.original,file_path,host.architecture,host.containerized,host.hostname,host.ip,host.mac,host.name,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.platform,host.os.type,host.os.version,log.file.path,log.offset,message,smbd_audit,status,syslog_day,syslog_month,syslog_time,tags,type,user,user_session
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|readdir|ok|,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"8,363",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:readdir:ok:,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,connectpath,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|connectpath|ok|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"8,692",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:connectpath:ok:/share/shareholders,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,get_nt_acl_at,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|get_nt_acl_at|ok|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"9,079",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:get_nt_acl_at:ok:/share/shareholders,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,stat,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|stat|ok|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"9,437",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:stat:ok:/share,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,getwd,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|getwd|ok|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"9,777",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:getwd:ok:/share/shareholders,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,openat:ok,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|openat|ok|r|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"10,148",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:openat:ok:r:/share/shareholders,smbd_audit,r,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670436:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"10,413",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670436:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|get_alloc_size|ok|0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"10,781",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:get_alloc_size:ok:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|fs_file_id|ok|3670437,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"11,128",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:fs_file_id:ok:3670437,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|get_alloc_size|ok|0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"11,491",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:get_alloc_size:ok:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|readdir|ok|,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"11,844",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:readdir:ok:,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|get_alloc_size|ok|4096,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"12,184",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:get_alloc_size:ok:4096,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|readdir|ok|,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"12,554",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:readdir:ok:,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,connectpath,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|connectpath|ok|/share/shareholders/shareholders.txt,/share/shareholders/shareholders.txt,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"12,932",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:connectpath:ok:/share/shareholders/shareholders.txt,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,get_nt_acl_at,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|get_nt_acl_at|ok|/share/shareholders/shareholders.txt,/share/shareholders/shareholders.txt,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"13,361",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:get_nt_acl_at:ok:/share/shareholders/shareholders.txt,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,chdir:ok,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|chdir|ok|chdir|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"13,720",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:chdir:ok:chdir:/share/shareholders,smbd_audit,chdir,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,realpath,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|realpath|ok|/share/shareholders/shareholders.txt,/share/shareholders/shareholders.txt,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"14,073",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:realpath:ok:/share/shareholders/shareholders.txt,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,stat,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|stat|ok|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"14,489",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:stat:ok:/share/shareholders,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,fcntl,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|fcntl|ok|/share/shareholders/shareholders.txt,/share/shareholders/shareholders.txt,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"14,853",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:fcntl:ok:/share/shareholders/shareholders.txt,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,create_file:ok:0x120089:file,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|create_file|ok|0x120089|file|open|/share/shareholders/shareholders.txt,/share/shareholders/shareholders.txt,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"15,273",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:create_file:ok:0x120089:file:open:/share/shareholders/shareholders.txt,smbd_audit,open,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,pread_send,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|pread_send|ok|/share/shareholders/shareholders.txt,/share/shareholders/shareholders.txt,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"15,727",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:pread_send:ok:/share/shareholders/shareholders.txt,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,chdir:ok,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|chdir|ok|chdir|/share/secrets,/share/secrets,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"17,677",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:chdir:ok:chdir:/share/secrets,smbd_audit,chdir,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670428:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"18,021",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670428:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,stat,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|stat|ok|/share/shareholders/.,/share/shareholders/.,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"10,956",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:stat:ok:/share/shareholders/.,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670437:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"11,307",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670437:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,listxattr,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|listxattr|ok|/share/shareholders/..,/share/shareholders/..,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"11,655",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:listxattr:ok:/share/shareholders/..,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670438:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"12,092",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670438:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670438:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"12,462",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670438:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.539",1,realpath,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|realpath|ok|/share/shareholders/shareholders.txt,/share/shareholders/shareholders.txt,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"12,822",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:realpath:ok:/share/shareholders/shareholders.txt,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,sys_acl_get_file,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|sys_acl_get_file|ok|/share/shareholders/shareholders.txt,/share/shareholders/shareholders.txt,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"13,243",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:sys_acl_get_file:ok:/share/shareholders/shareholders.txt,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,stat,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|stat|ok|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"13,644",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:stat:ok:/share,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,stat,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|stat|ok|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"13,984",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:stat:ok:/share/shareholders,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.539",1,chdir:ok,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|chdir|ok|chdir|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"14,406",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:chdir:ok:chdir:/share,smbd_audit,chdir,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
