"@timestamp",message,"log.file.path","agent.hostname"
"Oct 26, 2022 @ 02:22:52.191","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /313.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /icon_profile.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /defense.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /samba.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /samba HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /icon_profile HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /top_right HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /base HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /malware HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /malware.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /General HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /General.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /base.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /aup.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /top_right.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /biz HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /biz.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /249 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:52.190","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /en-US HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
